Record Count,Loaded to Repository,Survey,Year,Species Code,Common Name,Scientific Name,Sex,Age (years),Age Pop,Mean Length (mm),Std Deviation Length
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Male,6,841507.666666667,283.432684114979,30.3747845554182
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Male,7,4282986.58333333,296.125999616428,18.246457576209
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Male,8,482313.75,297.106167924924,19.9335831555511
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Male,9,411358,306.61973269026,9.41136509305057
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Male,11,138693,263.291009639996,4.69886709212006
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Male,14,292413,280.453673400293,13.9734550646188
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Male,15,289471,340,0
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Male,16,289471,340,0
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Male,20,223082.666666667,350,0
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Male,22,264435.666666667,353.127641631802,7.26434377346363
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Male,25,41353,370,0
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Male,27,248118,360,0
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Male,36,223082.666666667,350,0
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Male,41,82706,380,0
1,2021-09-29 10:30:17,GOA,2013,30430,redstripe rockfish,Sebastes proriger,Male,46,125138,330,0
1,2021-09-29 10:30:17,GOA,2015,30535,harlequin rockfish,Sebastes variegatus,Female,-9,1630045,289.926848645283,76.543802867183
1,2021-09-29 10:30:17,GOA,2015,30535,harlequin rockfish,Sebastes variegatus,Female,12,184144.5,250,0
1,2021-09-29 10:30:17,GOA,2015,30535,harlequin rockfish,Sebastes variegatus,Female,13,270079.333333333,240,0
1,2021-09-29 10:30:17,GOA,2015,30535,harlequin rockfish,Sebastes variegatus,Female,14,528177.166666667,259.67210812786,9.89581280313163
1,2021-09-29 10:30:17,GOA,2015,30535,harlequin rockfish,Sebastes variegatus,Female,16,458117.666666667,271.820776758227,3.85908532931846
1,2021-09-29 10:30:17,GOA,2015,30535,harlequin rockfish,Sebastes variegatus,Female,17,260619.666666667,260,0
1,2021-09-29 10:30:17,GOA,2015,30535,harlequin rockfish,Sebastes variegatus,Female,18,427445.666666667,267.805717217861,9.75628633610193
1,2021-09-29 10:30:17,GOA,2015,30535,harlequin rockfish,Sebastes variegatus,Female,19,187352.333333333,270,0
1,2021-09-29 10:30:17,GOA,2015,30535,harlequin rockfish,Sebastes variegatus,Female,22,222047.666666667,267.429065530975,34.1713469337356
1,2021-09-29 10:30:17,GOA,2015,30535,harlequin rockfish,Sebastes variegatus,Female,25,127251.666666667,294.978664326597,4.9999544786962
1,2021-09-29 10:30:17,GOA,2015,30535,harlequin rockfish,Sebastes variegatus,Female,27,63897.3333333333,290,0
1,2021-09-29 10:30:17,GOA,2015,30535,harlequin rockfish,Sebastes variegatus,Female,30,127251.666666667,294.978664326597,4.9999544786962
1,2021-09-29 10:30:17,GOA,2015,30535,harlequin rockfish,Sebastes variegatus,Female,32,63354.3333333333,300,0
1,2021-09-29 10:30:17,GOA,2015,30535,harlequin rockfish,Sebastes variegatus,Female,36,87008,310,0
